id_store,pssstore_stars_rating,pssstore_stars_rating_count,metacritic_critic_score,is_ps4,is_indie,is_dlc,is_vr,is_opti_ps5_pro,is_remaster,is_ps_exclusive,series_count,packs_deluxe_count,has_microtransactions,dlcs_count,trophies_count,has_local_multiplayer,local_multiplayer_max_players,has_online_multiplayer,online_multiplayer_max_players,is_online_only,difficulty,hours_main_story,hours_completionist,base_price,release_year,release_month,days_to_10_percent_discount,days_to_10_percent_discount_category,days_to_25_percent_discount,days_to_25_percent_discount_category,days_to_33_percent_discount,days_to_33_percent_discount_category,days_to_50_percent_discount,days_to_50_percent_discount_category,days_to_75_percent_discount,days_to_75_percent_discount_category,has_5pct_discount_at_30d,has_10pct_discount_at_60d,has_33_percent_discount_before_0.6_year,has_50_percent_discount_before_1_year,has_75_percent_discount_before_3_year,publisher_category,publisher_game_count_cat,publisher_game_count,genre_action_aventure,genre_roles,genre_sports,genre_reflexion,genre_rapide,popularity_score,popularity_category,download_size_gb,download_size_category,voice_languages_count,localization_category,sub_languages_count,content_score,content_category,exclusif_playstation_content,visibility_score,visibility_category,pegi_unified,price_category,game_age_years,release_season,log_pssstore_stars_rating_count
EP4956-PPSA21417_00-SP00710000000001,4.14,37758,,0,0,0,0,0,0,0,3,3,0,0,,0,0,1,6,1,,34,34,28.49,2024,12,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,other,unique,1,1,1,0,0,0,98.6,very_high,78.11,huge,1.0,basic,9.0,100.0,extensive,0,76.0,high,18,25 - 39.99,1,winter,10.538979136857908
UB0675-PPSA25779_00-0415716076820297,2.71,14,,0,1,0,0,0,0,0,0,0,0,0,19,0,0,1,1,0,,,,9.99,2024,9,24.0,0-3_mois,24.0,0-3_mois,82.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,1,1,1,0,,indie_quality,large,21,1,1,0,0,1,11.8,very_low,,,,none,,12.0,minimal,0,33.0,low,7,8 - 14.99,1,fall,2.70805020110221
EP6008-PPSA15870_00-0475751594267531,4.14,2936,80,1,1,0,0,1,0,0,2,1,0,16,117,0,0,0,0,0,10,55,55,19.99,2024,3,48.0,0-3_mois,48.0,0-3_mois,48.0,0-3_mois,314.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,other,small,2,1,1,0,1,0,89.9,very_high,26.29,large,1.0,basic,8.0,100.0,extensive,1,90.0,very_high,16,15 - 24.99,1,spring,7.98514393119862
EP7108-PPSA12561_00-PATRICKSPARABOXE,4.91,101,,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,8,6,6,19.99,2023,7,92.0,3-6_mois,294.0,6-12_mois,455.0,1-2_ans,,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,,other,small,3,0,0,0,1,1,48.7,medium,,,,none,,22.0,light,0,26.0,low,3,15 - 24.99,2,summer,4.624972813284271
EP7102-PPSA14240_00-0575567524388992,4.49,4134,,0,1,0,1,0,0,0,0,0,1,0,22,0,0,1,10,0,,,,24.99,2023,2,176.0,3-6_mois,,jamais_ou_plus,,jamais_ou_plus,,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,,other,unique,1,1,0,0,1,0,90.5,very_high,,,1.0,minimal,1.0,53.0,standard,1,69.0,high,18,15 - 24.99,2,winter,8.327242607457793
EP3678-PPSA08025_00-8068170366465297,3.33,1663,,1,0,0,0,0,0,0,5,0,0,0,30,1,2,0,0,0,2,2,2,39.99,2022,8,41.0,0-3_mois,41.0,0-3_mois,41.0,0-3_mois,126.0,3-6_mois,,jamais_ou_plus,0,1,1,1,0,other,large,34,1,0,0,0,1,83.5,very_high,2.2,small,16.0,excellent,16.0,69.0,rich,0,79.0,high,3,25 - 39.99,3,summer,7.416979621381154
EP3678-PPSA05521_00-PAWRACER00000004,3.87,195,,1,0,0,0,0,0,0,5,1,0,2,16,1,4,0,0,0,2,1,1,29.99,2022,9,142.0,3-6_mois,447.0,1-2_ans,447.0,1-2_ans,813.0,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,0,other,large,34,1,0,1,0,1,58.7,medium,2.02,small,15.0,excellent,17.0,59.0,standard,0,76.0,high,3,25 - 39.99,3,fall,5.278114659230517
UB0796-PPSA25604_00-0454595303358429,1.88,88,,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,,,,1.99,2024,9,144.0,3-6_mois,144.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,other,small,3,0,0,0,1,0,51.4,medium,,,,none,,0.0,minimal,0,6.0,obscure,3,0 - 7.99,1,fall,4.48863636973214
EP8459-PPSA14411_00-PAYDAY3FULLGAME1,2.99,22102,61,0,0,0,0,0,0,0,2,2,1,26,23,0,0,1,4,1,5,20,30,29.99,2023,9,132.0,3-6_mois,281.0,6-12_mois,281.0,6-12_mois,428.0,1-2_ans,,jamais_ou_plus,0,0,0,0,,other,small,2,1,1,0,1,1,97.2,very_high,,,1.0,basic,5.0,100.0,extensive,0,90.0,very_high,18,25 - 39.99,2,fall,10.003468624899442
EP8035-PPSA19099_00-0814188394160602,3.28,304,,0,0,0,1,0,0,0,0,0,0,0,41,0,0,0,0,0,,2,2,21.99,2023,11,49.0,0-3_mois,49.0,0-3_mois,,jamais_ou_plus,,jamais_ou_plus,,jamais_ou_plus,0,1,0,0,,other,small,4,1,0,0,0,0,68.2,high,,,1.0,basic,5.0,44.0,standard,1,62.0,high,18,15 - 24.99,2,fall,5.720311776607412
EP8300-PPSA16920_00-0121884133797761,3.89,36,,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,,,,9.99,2024,2,268.0,6-12_mois,478.0,1-2_ans,478.0,1-2_ans,478.0,1-2_ans,,moins_de_2_ans_sans_baisse,0,0,0,0,,other,medium,11,1,1,0,0,0,27.6,low,0.37,tiny,,minimal,3.0,22.0,light,0,8.0,obscure,18,8 - 14.99,1,winter,3.6109179126442243
EP8701-PPSA27705_00-0102344786345892,4.39,18,,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,,,,4.99,2025,2,42.0,0-3_mois,42.0,0-3_mois,182.0,6-12_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,1,,,indie_quality,major,64,1,0,0,0,1,20.0,very_low,0.09,tiny,,minimal,1.0,22.0,light,0,28.0,low,3,0 - 7.99,0,winter,2.9444389791664403
EP8701-PPSA29680_00-0854679751140776,4.31,13,,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,,,,4.99,2025,5,6.0,0-3_mois,6.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,1,1,,,,indie_quality,major,64,1,0,0,0,1,17.6,very_low,0.1,tiny,,minimal,1.0,22.0,light,0,27.0,low,3,0 - 7.99,0,spring,2.6390573296152584
EP4829-PPSA15257_00-BIGBREAKAWAY0000,4.24,742,76,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,4,6,6,29.99,2024,2,35.0,0-3_mois,35.0,0-3_mois,35.0,0-3_mois,483.0,1-2_ans,,moins_de_2_ans_sans_baisse,0,1,1,0,,other,small,5,1,0,0,0,1,79.2,high,,,,none,,41.0,standard,0,74.0,high,3,25 - 39.99,1,winter,6.610696044717759
EP8472-PPSA26836_00-0551027338843490,3.43,7,,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,,,,26.99,2024,12,47.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,0,,,other,medium,7,1,0,0,0,0,5.4,very_low,,,1.0,basic,4.0,6.0,minimal,0,2.0,obscure,3,25 - 39.99,1,winter,2.0794415416798357
EP6311-PPSA16616_00-PLATITUDE0000000,4.7,971,87,1,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,,15,15,19.99,2024,2,62.0,0-3_mois,62.0,0-3_mois,62.0,0-3_mois,398.0,1-2_ans,,moins_de_2_ans_sans_baisse,0,0,1,0,,aaa,medium,10,1,0,0,0,1,81.6,very_high,5.9,medium,,basic,11.0,75.0,rich,0,91.0,very_high,16,15 - 24.99,1,winter,6.879355804460439
EP3678-PPSA09806_00-8846382077819002,3.71,147,,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,2,2,39.99,2023,3,153.0,3-6_mois,153.0,3-6_mois,279.0,6-12_mois,279.0,6-12_mois,,jamais_ou_plus,0,0,0,1,,other,large,34,1,0,0,0,1,55.1,medium,2.06,small,14.0,excellent,14.0,47.0,standard,0,66.0,high,3,25 - 39.99,2,spring,4.997212273764115
EP3643-PPSA23280_00-PEPPGRINPS5SIEE1,4.14,218,8,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,5,4,4,14.99,2024,8,36.0,0-3_mois,36.0,0-3_mois,36.0,0-3_mois,232.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,aa,large,25,1,0,0,0,1,66.4,high,0.26,tiny,,basic,14.0,47.0,standard,0,84.0,very_high,7,8 - 14.99,1,summer,5.389071729816501
EP4541-PPSA19608_00-PERENNIALORDEREU,4.52,83,,0,1,0,0,0,0,0,0,0,0,0,33,1,2,1,2,0,6,10,10,19.99,2024,9,152.0,3-6_mois,152.0,3-6_mois,250.0,6-12_mois,250.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,0,0,1,,specialized,medium,17,1,1,0,0,0,50.0,medium,,,,none,,50.0,standard,0,70.0,high,12,15 - 24.99,1,fall,4.430816798843313
EP1411-PPSA25052_00-0114963852827226,4.13,15,,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,,,9.99,2024,9,136.0,3-6_mois,136.0,3-6_mois,235.0,6-12_mois,235.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,0,0,1,,indie_quality,major,133,0,0,0,0,1,12.5,very_low,,,,none,,6.0,minimal,0,24.0,low,3,8 - 14.99,1,fall,2.772588722239781
UP8623-PPSA24379_00-0307556897795426,4.14,35,,1,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,4.99,2024,7,36.0,0-3_mois,78.0,0-3_mois,78.0,0-3_mois,136.0,3-6_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,other,medium,7,1,0,0,1,1,29.1,low,0.17,tiny,1.0,standard,16.0,34.0,light,0,29.0,low,3,0 - 7.99,1,summer,3.58351893845611
UP8623-PPSA26181_00-0268463280531193,3.69,55,,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,4.99,2024,10,14.0,0-3_mois,14.0,0-3_mois,72.0,0-3_mois,72.0,0-3_mois,72.0,0-3_mois,1,1,1,1,1,other,medium,7,1,0,0,1,1,41.6,medium,0.13,tiny,1.0,standard,16.0,34.0,light,0,41.0,moderate,3,0 - 7.99,1,fall,4.02535169073515
UP8623-CUSA53270_00-0968587384113884,4.2,20,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,4.99,2025,2,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,other,medium,7,1,0,0,1,1,21.8,low,0.11,tiny,1.0,standard,16.0,19.0,minimal,0,8.0,obscure,3,0 - 7.99,0,winter,3.044522437723423
UB0429-PPSA23299_00-0450280834770729,4.88,8,,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,,,11.99,2024,9,63.0,0-3_mois,63.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,other,medium,12,0,0,0,1,1,5.2,very_low,,,,none,,0.0,minimal,0,1.0,obscure,3,8 - 14.99,1,fall,2.1972245773362196
EP1291-PPSA17510_00-PMPPS5SIEE000000,2.92,77,,0,1,0,0,0,0,0,0,0,0,1,41,0,0,1,0,0,3,8,,9.99,2023,9,93.0,3-6_mois,93.0,3-6_mois,93.0,3-6_mois,191.0,6-12_mois,,jamais_ou_plus,0,0,1,1,,other,small,3,0,1,0,1,1,43.5,medium,,,1.0,basic,3.0,44.0,standard,0,46.0,moderate,3,8 - 14.99,2,fall,4.356708826689592
EP0177-PPSA16196_00-P5TPS5EU00000000,4.04,1635,74,1,0,0,0,0,0,0,11,1,0,6,40,0,0,0,0,0,3,24,24,59.99,2023,11,15.0,0-3_mois,15.0,0-3_mois,15.0,0-3_mois,15.0,0-3_mois,15.0,0-3_mois,1,1,1,1,1,aaa,large,30,1,1,0,1,0,85.2,very_high,22.41,large,2.0,basic,9.0,100.0,extensive,0,96.0,very_high,12,40+,2,fall,7.400009517162692
EP1703-PPSA07030_00-7926853263753306,3.0,88,,1,0,0,0,0,0,0,0,0,0,0,12,1,5,0,0,0,1,0,2,8.99,2022,3,91.0,0-3_mois,91.0,0-3_mois,91.0,0-3_mois,,jamais_ou_plus,,jamais_ou_plus,0,0,1,0,0,other,medium,11,0,0,0,0,0,41.3,medium,0.12,tiny,,basic,7.0,34.0,light,0,45.0,moderate,16,8 - 14.99,3,spring,4.48863636973214
EP0177-PPSA10873_00-APPLICATION00000,4.86,18361,87,1,0,0,0,0,0,0,11,2,0,13,49,0,0,1,1,0,3,65,65,69.99,2024,2,54.0,0-3_mois,54.0,0-3_mois,194.0,6-12_mois,278.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,aaa,large,30,1,1,0,1,0,97.0,very_high,25.63,large,2.0,basic,9.0,100.0,extensive,0,99.0,very_high,16,40+,1,winter,9.818038590703646
EP0177-PPSA05110_00-P5RGAME000000000,4.91,10990,91,0,0,0,0,0,0,0,11,0,0,11,53,0,0,1,1,0,2,101,101,59.99,2022,10,29.0,0-3_mois,29.0,0-3_mois,357.0,6-12_mois,407.0,1-2_ans,,jamais_ou_plus,1,1,0,0,0,aaa,large,30,1,1,0,1,0,94.5,very_high,,,2.0,basic,5.0,100.0,extensive,0,99.0,very_high,16,40+,3,fall,9.3048320350689
EP5661-PPSA19501_00-0823615775396897,4.55,22,,1,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,14.99,2023,12,41.0,0-3_mois,41.0,0-3_mois,41.0,0-3_mois,153.0,3-6_mois,489.0,1-2_ans,0,1,1,1,1,other,medium,9,1,1,0,0,0,15.9,very_low,1.29,small,1.0,minimal,1.0,25.0,light,0,15.0,obscure,16,8 - 14.99,2,winter,3.1354942159291497
EP5661-PPSA12440_00-0749963001650537,4.5,30,,1,1,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,1,0,0,23.99,2023,12,41.0,0-3_mois,41.0,0-3_mois,41.0,0-3_mois,426.0,1-2_ans,475.0,1-2_ans,0,1,1,0,1,other,medium,9,1,1,0,1,1,22.5,low,1.29,small,1.0,minimal,1.0,25.0,light,0,18.0,obscure,16,15 - 24.99,2,winter,3.4339872044851463
EP1549-PPSA25761_00-0295366920596147,2.73,45,,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,,19.99,2024,12,209.0,6-12_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,other,medium,20,1,0,0,1,1,38.4,low,,,1.0,basic,5.0,22.0,light,0,25.0,low,3,15 - 24.99,1,winter,3.828641396489095
EP4541-PPSA23640_00-PETITISLANDEU000,3.5,58,,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,,6,,29.99,2024,11,84.0,0-3_mois,182.0,6-12_mois,182.0,6-12_mois,182.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,0,1,1,,specialized,medium,17,1,0,0,0,1,43.8,medium,,,,none,,19.0,minimal,0,42.0,moderate,3,25 - 39.99,1,fall,4.07753744390572
EP0896-PPSA10383_00-RGPETITEADVENTUR,3.14,36,,1,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,4.99,2022,12,41.0,0-3_mois,41.0,0-3_mois,167.0,3-6_mois,167.0,3-6_mois,,jamais_ou_plus,0,1,1,1,,specialized,major,230,1,0,1,1,0,23.0,low,0.15,tiny,,basic,7.0,25.0,light,0,54.0,moderate,3,0 - 7.99,3,winter,3.6109179126442243
HB0177-PPSA25437_00-0231331449581259,4.33,85,,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,,,,14.99,2024,12,34.0,0-3_mois,93.0,3-6_mois,133.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,1,,,other,small,3,1,0,0,1,1,52.4,medium,,,1.0,minimal,1.0,28.0,light,1,28.0,low,12,8 - 14.99,1,winter,4.454347296253507
EP5987-PPSA26884_00-PETSHOTELPS50000,3.67,30,,0,1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,,,,21.99,2025,3,35.0,0-3_mois,35.0,0-3_mois,35.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,1,,,other,medium,16,1,0,0,1,1,32.5,low,,,1.0,basic,5.0,22.0,light,0,18.0,obscure,3,15 - 24.99,0,spring,3.4339872044851463
EP0896-PPSA10588_00-RATAGAPETSATWORK,4.09,47,,1,1,0,0,0,0,0,0,0,0,0,12,1,2,0,0,0,2,0,0,4.99,2023,2,70.0,0-3_mois,70.0,0-3_mois,126.0,3-6_mois,223.0,6-12_mois,,jamais_ou_plus,0,0,1,1,,specialized,major,230,1,0,0,1,1,29.8,low,0.07,tiny,,basic,7.0,31.0,light,0,63.0,high,3,0 - 7.99,2,winter,3.871201010907891
EP1063-PPSA26185_00-PB1FULLGAME00000,4.76,104,,0,0,0,0,0,1,0,2,0,0,0,29,0,0,0,0,0,,,,19.99,2024,11,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,aa,large,31,0,1,0,1,0,55.8,medium,,,2.0,basic,1.0,28.0,light,0,67.0,high,12,15 - 24.99,1,fall,4.653960350157523
EP1063-PPSA21030_00-PHANTOMBRAVE2001,4.22,460,77,1,0,0,0,0,0,0,2,1,1,14,,0,0,0,0,0,,28,28,59.99,2025,1,195.0,6-12_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,aa,large,31,1,1,0,1,0,77.2,high,3.19,small,2.0,basic,2.0,84.0,extensive,0,89.0,very_high,12,40+,0,winter,6.133398042996649
EP5640-PPSA20520_00-PHANTOMFURYGAME1,3.85,295,7,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,4,11,11,24.99,2024,5,61.0,0-3_mois,302.0,6-12_mois,302.0,6-12_mois,302.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,0,0,1,,aa,small,2,1,0,0,0,1,69.8,high,,,1.0,basic,4.0,59.0,standard,0,81.0,very_high,18,15 - 24.99,1,spring,5.69035945432406
UP2680-PPSA20775_00-0825889626691400,4.67,27,6,0,1,0,0,0,0,0,0,0,0,0,25,1,4,0,0,0,6,5,5,19.99,2024,8,42.0,0-3_mois,100.0,3-6_mois,100.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,1,0,,other,small,5,0,0,1,1,1,23.8,low,,,,none,,34.0,light,0,45.0,moderate,3,15 - 24.99,1,summer,3.332204510175204
EP7789-PPSA09030_00-5648706170853559,4.65,22904,,0,1,0,1,0,0,0,0,0,0,0,55,0,0,1,4,0,8,100,150,18.99,2024,10,52.0,0-3_mois,52.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,0,0,,other,unique,1,1,0,0,0,0,97.8,very_high,,,1.0,basic,4.0,100.0,extensive,1,77.0,high,12,15 - 24.99,1,fall,10.039110506320842
EP5326-PPSA05404_00-9921561187546216,3.69,825,6,1,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,0,,35,35,29.99,2021,12,91.0,0-3_mois,273.0,6-12_mois,673.0,1-2_ans,673.0,1-2_ans,,jamais_ou_plus,0,0,0,0,0,other,unique,1,1,1,0,1,0,76.6,high,16.29,medium,1.0,basic,8.0,81.0,extensive,0,76.0,high,16,25 - 39.99,4,winter,6.716594773520978
EP4312-PPSA09986_00-9033787610931836,3.92,39,,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,3.59,2022,9,670.0,1-2_ans,670.0,1-2_ans,,jamais_ou_plus,,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,0,indie_quality,major,106,0,0,0,0,1,24.3,low,,,,none,,0.0,minimal,0,35.0,low,3,0 - 7.99,3,fall,3.6888794541139363
EP4312-PPSA27159_00-0051360429971247,5.0,11,,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,,,,6.99,2025,1,154.0,3-6_mois,154.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,indie_quality,major,106,0,0,0,0,1,10.7,very_low,,,,none,,3.0,minimal,0,23.0,low,3,0 - 7.99,0,winter,2.4849066497880004
EP4312-PPSA09014_00-0852985873193996,3.71,21,,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,7.99,2022,8,251.0,6-12_mois,251.0,6-12_mois,,jamais_ou_plus,,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,0,indie_quality,major,106,1,0,0,0,1,12.0,very_low,,,,none,,9.0,minimal,0,43.0,moderate,3,0 - 7.99,3,summer,3.091042453358316
UB1017-PPSA26389_00-0553223145202506,2.0,23,,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,,,,29.99,2025,3,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,other,unique,1,0,0,1,0,0,26.9,low,,,4.0,standard,4.0,34.0,light,0,20.0,obscure,3,25 - 39.99,0,spring,3.1780538303479458
EP0281-PPSA15837_00-0763289106187691,3.33,21,,1,0,0,0,0,0,0,0,0,0,0,20,1,4,0,0,0,,,,39.99,2023,10,86.0,0-3_mois,86.0,0-3_mois,86.0,0-3_mois,86.0,0-3_mois,240.0,6-12_mois,0,0,1,1,1,other,large,24,0,0,1,0,1,14.5,very_low,1.05,small,1.0,basic,6.0,31.0,light,0,22.0,low,3,25 - 39.99,2,fall,3.091042453358316
EB1123-PPSA27733_00-0441990218617821,3.06,225,,0,0,0,0,0,0,0,0,1,0,5,13,0,0,0,0,0,,,,1.99,2025,1,59.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,0,,,other,small,5,0,0,0,1,0,69.1,high,,,,none,,16.0,minimal,0,28.0,low,3,0 - 7.99,0,winter,5.420534999272286
HB1069-PPSA29078_00-0737830367034713,3.57,61,,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,,,,1.69,2025,3,127.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,other,medium,6,0,0,0,1,1,48.4,medium,,,,none,,0.0,minimal,0,7.0,obscure,3,0 - 7.99,0,spring,4.127134385045092
EP6922-PPSA06851_00-4791401737825527,3.6,5,,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,8,1,,5.99,2022,5,217.0,6-12_mois,217.0,6-12_mois,217.0,6-12_mois,217.0,6-12_mois,,jamais_ou_plus,0,0,1,1,0,indie_quality,large,38,1,0,0,0,1,1.2,very_low,,,1.0,minimal,1.0,9.0,minimal,0,19.0,obscure,3,0 - 7.99,3,spring,1.791759469228055
EP1936-PPSA26505_00-0218080302401666,3.31,16,,0,1,0,0,0,0,0,0,0,0,0,,1,4,0,0,0,,,,19.99,2025,4,163.0,3-6_mois,163.0,3-6_mois,163.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,1,,,other,small,3,1,0,1,1,1,20.6,low,,,,none,,3.0,minimal,0,4.0,obscure,3,15 - 24.99,0,spring,2.833213344056216
UB0337-PPSA28706_00-0628460272283044,2.41,17,,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,,,3.99,2025,3,42.0,0-3_mois,99.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,0,,,other,medium,15,0,0,1,0,0,20.0,very_low,,,,none,,0.0,minimal,0,3.0,obscure,3,0 - 7.99,0,spring,2.8903717578961645
EB0805-PPSA25583_00-0316974302723735,4.35,84,,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,,,,1.99,2024,10,52.0,0-3_mois,52.0,0-3_mois,110.0,3-6_mois,252.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,indie_quality,major,75,0,0,0,1,1,50.9,medium,,,,none,,6.0,minimal,0,36.0,low,3,0 - 7.99,1,fall,4.442651256490317
EP9000-PPSA07589_00-0000000000000000,3.7,584,,1,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,1,2,2,9.99,2025,3,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,aaa,major,94,0,0,0,0,1,80.4,very_high,0.2,tiny,1.0,basic,9.0,44.0,standard,1,91.0,very_high,3,8 - 14.99,0,spring,6.371611847231857
EP6922-PPSA19241_00-0575189679746151,4.08,12,,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,,,,24.99,2024,12,52.0,0-3_mois,52.0,0-3_mois,95.0,3-6_mois,95.0,3-6_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,indie_quality,large,38,0,0,0,0,1,11.4,very_low,1.62,small,1.0,basic,3.0,22.0,light,0,28.0,low,7,15 - 24.99,1,winter,2.5649493574615367
EP6407-PPSA10072_00-5073979829844582,3.57,7,,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,,9.99,2022,11,325.0,6-12_mois,325.0,6-12_mois,325.0,6-12_mois,325.0,6-12_mois,325.0,6-12_mois,0,0,0,1,1,other,small,3,0,0,0,0,1,2.6,very_low,,,1.0,minimal,1.0,6.0,minimal,0,1.0,obscure,3,8 - 14.99,3,fall,2.0794415416798357
EP7666-PPSA11517_00-1648860594168999,3.58,66,,0,0,0,0,0,0,0,0,0,0,0,26,1,2,0,0,0,2,0,0,1.49,2024,2,37.0,0-3_mois,261.0,6-12_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,0,0,,indie_quality,major,73,0,0,0,1,1,42.0,medium,,,,none,,12.0,minimal,0,58.0,moderate,3,0 - 7.99,1,winter,4.204692619390966
